ts	src	dst	type	ser	irt	seq	expected	data
86062	6002	6001	DAT	580	601	333	459	x'0229928528928528924555a400552407512407512487aa4811c800000000ffff'
86093	6001	6002	DAT	602	580	459	334	x'02e95180a8625484e89583e8958550201e000000ffff'
86109	6002	6001	ACK	581	602	334	460	x''
86140	6001	6002	DAT	603	0	460	334	x'02e99147e801000000ffff'
86156	6002	6001	DAT	582	603	334	461	x'0229928728928728924755a4046400000000ffff'
86187	6001	6002	DAT	604	582	461	335	x'02a95582a8958728025100000000ffff'
86218	6002	6001	ACK	583	604	335	462	x''
86250	6001	6002	DAT	605	0	462	335	x'022952402802000000ffff'
86265	6002	6001	DAT	584	605	335	463	x'0229528028528028524055a40c6400000000ffff'
86297	6001	6002	DAT	606	584	463	336	x'0229528628528028025100000000ffff'
86328	6002	6001	ACK	585	606	336	464	x''
86343	6001	6002	DAT	607	0	464	336	x'022952442802000000ffff'
86375	6002	6001	DAT	586	607	336	465	x'0229528428528428524455a4026400000000ffff'
86406	6001	6002	DAT	608	586	465	337	x'0229528128528428025100000000ffff'
86422	6002	6001	ACK	587	608	337	466	x''
86484	6001	6002	DAT	609	0	466	337	x'022952422802000000ffff'
86484	6002	6001	DAT	588	609	337	467	x'42e2aa42f52841f42841f4802800000000ffff'
86515	6001	6002	DAT	610	588	467	338	x'0229528528528228025100000000ffff'
86531	6002	6001	ACK	589	610	338	468	x''
86578	6001	6002	DAT	611	0	468	338	x'022952462802000000ffff'
86593	6002	6001	DAT	590	611	338	469	x'4252a40655a40c51a40c5104a200000000ffff'
86609	6001	6002	DAT	612	590	469	339	x'0229528328528628025100000000ffff'
86609	6002	6001	DAT	591	612	339	470	x'b284ac6004000000ffff'
86640	6001	6002	ACK	613	591	470	340	x''
86672	6001	6002	DAT	614	0	470	340	x'e2616407b51fa93116408d710050df1cd46fa5a4cf3ada5fa5bcbf3adadf20afbf31da761dde6d5758fb08d62e82b58946db43b8db43d46807e16aff343020cf376c51ce762ef0ea739c977404547101a3df3d0abc86719f6c15bef90615442d09000000ffff'
86687	6002	6001	ACK	592	614	340	471	x''
86797	6002	6001	DAT	593	0	340	471	x'4252ab0e55ab0251ab02518b66ab069001000000ffff'
86797	6001	6002	DAT	615	0	471	340	x'027155115c00000000ffff'
86812	6002	6001	DAT	594	615	341	472	x'0229528528528528025100000000ffff'
86812	6001	6002	DAT	616	593	472	341	x'02559aea90ba9451035279aa402a4f1005000000ffff'
86843	6002	6001	ACK	595	616	342	473	x''
86843	6001	6002	DAT	617	594	473	342	x'02f254213c1005000000ffff'
86859	6002	6001	ACK	596	617	342	474	x''
86890	6002	6001	DAT	597	0	342	474	x'4252a4096400000000ffff'
86890	6001	6002	DAT	618	0	474	342	x'026955436805000000ffff'
86922	6002	6001	ACK	598	618	343	475	x''
86922	6001	6002	ACK	619	597	475	343	x''
86922	6001	6002	DAT	620	0	475	343	x'0269010dd701000000ffff'
86953	6002	6001	DAT	599	620	343	476	x'0229528328528328025100000000ffff'
86968	6001	6002	DAT	621	599	476	344	x'022a52832852832a52472802000000ffff'
87000	6002	6001	DAT	600	621	344	477	x'0289aa4344d551f5684114814401000000ffff'
87015	6001	6002	DAT	622	600	477	345	x'0229d28228528728025196ece0c90500000000ffff'
87047	6002	6001	ACK	601	622	345	478	x''
87093	6001	6002	DAT	623	0	478	345	x'02a9d540a805000000ffff'
87093	6002	6001	DAT	602	623	345	479	x'4212d586ead180e8d18028025100000000ffff'
87125	6001	6002	ACK	624	602	479	346	x''
87203	6001	6002	DAT	625	0	479	346	x'02a9d586a8d580a8d5801aa8895004000000ffff'
87203	6002	6001	DAT	603	625	346	480	x'4252a40355a4095104a200000000ffff'
87234	6001	6002	ACK	626	603	480	347	x''
87234	6002	6001	DAT	604	0	347	480	x'32865000000000ffff'
87250	6001	6002	DAT	627	604	480	348	x'0229d28128d28428025100000000ffff'
87281	6002	6001	ACK	605	627	348	481	x''
87297	6001	6002	DAT	628	0	481	348	x'0229d2422802000000ffff'
87312	6002	6001	DAT	606	628	348	482	x'4252a40b55a4055104b50e4401000000ffff'
87328	6001	6002	DAT	629	606	482	349	x'0229d28528d28228025100000000ffff'
87359	6002	6001	ACK	607	629	349	483	x''
87406	6002	6001	DAT	608	0	349	483	x'4252a4076400000000ffff'
87422	6001	6002	DAT	630	608	483	350	x'0229d24655041a5a04000000ffff'
87453	6002	6001	ACK	609	630	350	484	x''
87515	6002	6001	DAT	610	0	350	484	x'0229d28628d28628d24655a40f6400000000ffff'
87531	6001	6002	DAT	631	610	484	351	x'0209eba00aeb43f46a43f4822800000000ffff'
87547	6002	6001	DAT	611	631	351	485	x'0229d28128d281280251c08ad5cbad5334a7e270c0ff15d7cd19f672d7828401000000ffff'
87578	6001	6002	DAT	632	611	485	352	x'02f274203c10c513c90e2ad447f20403298d98d1c60be98d1750a305d658191d2025adc1026aaca46069a0e48c3644864c43043688363a60437a0365a0066b1a19901b2ba25289ce17ae4c748c38bd04d258916d500637562cb6d7e06aac308b3378b9758ae6541c0ef8bfe2ba39c35eee5a507d0b000000ffff'
87609	6002	6001	ACK	612	632	352	486	x''
87625	6001	6002	DAT	633	0	486	352	x'0255d1ba882a1a000000ffff'
87656	6002	6001	DAT	613	633	352	487	x'42d26b00d5ab0bd1ab0bd10ba200000000ffff'
87687	6001	6002	DAT	634	613	487	353	x'0255d106904a59175229832800000000ffff'
87703	6002	6001	DAT	614	634	353	488	x'425264086400000000ffff'
87718	6001	6002	DAT	635	614	488	354	x'e2160727a8e0d49280c4d2e2d41486b4c49ce254707d6e0835430f6106000000ffff'
87750	6002	6001	DAT	615	635	354	489	x'0229d28328d28328025100000000ffff'
87781	6001	6002	ACK	636	615	489	355	x''
87812	6002	6001	DAT	616	0	355	489	x'425264046400000000ffff'
87828	6001	6002	DAT	637	616	489	356	x'02ead583e885b501f4512d00cd3202000000ffff'
87859	6002	6001	ACK	617	637	356	490	x''
87922	6002	6001	DAT	618	0	356	490	x'0229d28728d28728d24755640c6400000000ffff'
87937	6001	6002	DAT	638	618	490	357	x'02091ba00a1b43ecd587e8055100000000ffff'
87968	6002	6001	DAT	619	638	357	491	x'0229328028328028025100000000ffff'
87984	6001	6002	DAT	639	619	491	358	x'02f20c203c1005000000ffff'
88015	6002	6001	DAT	620	639	358	492	x'425264026400000000ffff'
88031	6001	6002	DAT	640	620	492	359	x'02a931816a35446805000000ffff'
88062	6002	6001	DAT	621	640	359	493	x'0229328428328428025100000000ffff'
88093	6001	6002	ACK	641	621	493	360	x''
88125	6002	6001	DAT	622	0	360	493	x'4252640a6400000000ffff'
88140	6001	6002	DAT	642	622	493	361	x'022a32842882b9c508d55cd04426000000ffff'
88172	6002	6001	DAT	623	642	361	494	x'0229328228328228025100000000ffff'
88187	6001	6002	DAT	643	623	494	362	x'022a328228025100000000ffff'
88218	6002	6001	DAT	624	643	362	495	x'425264066400000000ffff'
88234	6001	6002	DAT	644	624	495	363	x'02899a41151b231403000000ffff'
88265	6002	6001	DAT	625	644	363	496	x'0229328628328628025100000000ffff'
88297	6001	6002	DAT	645	625	496	364	x'022a328628025100000000ffff'
88312	6002	6001	DAT	626	645	364	497	x'4252640e6400000000ffff'
88343	6001	6002	ACK	646	626	497	365	x''
88422	6002	6001	DAT	627	0	365	497	x'42e25a001900000000ffff'
88453	6001	6002	DAT	647	627	497	366	x'022932872a32413511341dcaa3c8099a2501072ec3e8aa0ff44619ac41066b78c11a5b437545046835042d573c801a32a3ab0308af0e00ad0c2077967fa8cdd00f87596b5ace56d37b969a1a33d4f41ae18335a869d9a01c2a33ae8361f614b9c1381867d1d067cf9a18901b9c'
88468	6002	6001	DAT	628	647	366	498	x'02e93181e83181e8015100000000ffff'
88468	6001	6002	ACK	648	628	498	367	x''
88500	6001	6002	DAT	649	0	498	367	x'd7df08388356e3de36100455f4c0243b7702b8c1593bb914dfe818a89680b69b00000000ffff0236ae40f586318402000000ffff'
88531	6002	6001	ACK	629	649	367	499	x''
88562	6001	6002	DAT	650	0	499	367	x'02499a212401000000ffff'
88593	6002	6001	DAT	630	650	367	500	x'02899a42444d51f5584214c1dc640651640611055100000000ffff'
88609	6001	6002	DAT	651	630	500	368	x'0235aa4035085091194491298402f100000000ffff'
88625	6002	6001	DAT	631	651	368	501	x'42526b056400000000ffff'
88656	6001	6002	DAT	652	631	501	369	x'02495a41f59823f400000000ffff'
88672	6002	6001	DAT	632	652	369	502	x'0229328728328728025100000000ffff'
88703	6001	6002	DAT	653	632	502	370	x'02aa358728025100000000ffff'
88734	6002	6001	DAT	633	653	370	503	x'4252640d6400000000ffff'
88750	6001	6002	DAT	654	633	503	371	x'0229b2862ab2402802000000ffff'
88781	6002	6001	DAT	634	654	371	504	x'0229b28028b28028025100000000ffff'
88812	6001	6002	DAT	655	634	504	372	x'022ab28028025100000000ffff'
88828	6002	6001	DAT	635	655	372	505	x'425264036400000000ffff'
88859	6001	6002	DAT	656	635	505	373	x'0229b2812ab2442802000000ffff'
88875	6002	6001	DAT	636	656	373	506	x'0229b28428823a024401000000ffff'
88906	6001	6002	DAT	657	636	506	374	x'022ab28428025100000000ffff'
88937	6002	6001	DAT	637	657	374	507	x'4252640b6400000000ffff'
88953	6001	6002	DAT	658	637	507	375	x'0229b2852ab2422802000000ffff'
88984	6002	6001	DAT	638	658	375	508	x'0229b28228b28228025100000000ffff'
89000	6001	6002	DAT	659	638	508	376	x'022ab28228025100000000ffff'
89031	6002	6001	DAT	639	659	376	509	x'425264076400000000ffff'
89062	6001	6002	ACK	660	639	509	377	x''
89140	6002	6001	DAT	640	0	377	509	x'42e2da031900000000ffff'
89156	6001	6002	DAT	661	640	509	378	x'0229b2832ab246f5873d54d806210c000000ffff'
89187	6002	6001	ACK	641	661	378	510	x''
89234	6002	6001	DAT	642	0	378	510	x'02e981b9c206a2d706a2d71a42d9a0ea71003200000000ffff'
89265	6001	6002	DAT	662	642	510	379	x'02093b40bc670331c31a42c11c638b500b000000ffff'
89297	6002	6001	DAT	643	662	379	511	x'02a9b585a8b58528025100000000ffff'
89312	6001	6002	ACK	663	643	511	380	x''
89343	6002	6001	DAT	644	0	380	511	x'4252e4086400000000ffff'
89375	6001	6002	ACK	664	644	511	381	x''
89453	6002	6001	DAT	645	0	381	511	x'42e23a011900000000ffff'
89468	6001	6002	DAT	665	645	511	382	x'02aab18548421dc1e8085564876aa01354d81e210c000000ffff'
89500	6002	6001	DAT	646	665	382	512	x'02e9b183d2f610bdf610bd76100ac403000000ffff'
89515	6001	6002	DAT	666	646	512	383	x'02eab587e8b58350201e000000ffff'
89547	6002	6001	DAT	647	666	383	513	x'42d2e30c6400000000ffff'
89578	6001	6002	DAT	667	647	513	384	x'02a97586aa7540a805000000ffff'
89593	6002	6001	DAT	648	667	384	514	x'02a97580a8758028025100000000ffff'
89625	6001	6002	DAT	668	648	514	385	x'02aa758028025100000000ffff'
89640	6002	6001	DAT	649	668	385	515	x'4252e4026400000000ffff'
89672	6001	6002	DAT	669	649	515	386	x'022972812a72442802000000ffff'
89703	6002	6001	ACK	650	669	386	516	x''
89750	6002	6001	DAT	651	0	386	516	x'022972842872842842b3dd15c800000000ffff'
89781	6001	6002	ACK	670	651	516	387	x''
89875	6002	6001	DAT	652	0	387	516	x'42e2ba011900000000ffff'
89890	6001	6002	ACK	671	652	516	388	x''
89968	6002	6001	DAT	653	0	388	516	x'42e2ba031900000000ffff'
90000	6001	6002	DAT	672	653	516	389	x'02719d50ad7585f8c311a217e6366754456e5023dda1d22e086900000000ffff'
90015	6002	6001	ACK	654	672	389	517	x''
90125	6002	6001	DAT	655	0	389	517	x'0219017323cc5e1788912e10239d20943384724135c203c800000000ffff'
90125	6001	6002	DAT	673	655	517	390	x'02715d51557b408c748118e904a19c21144810000000ffff'
90156	6002	6001	DAT	656	673	390	518	x'0269718568718528025100000000ffff'
90187	6001	6002	DAT	674	656	518	391	x'02cab9427820ca921ddc8806000000ffff'
90203	6002	6001	DAT	657	674	391	519	x'4252e4096400000000ffff'
90218	6001	6002	ACK	675	657	519	392	x''
90328	6002	6001	DAT	658	0	392	519	x'42e27a011900000000ffff'
90343	6001	6002	ACK	676	658	519	393	x''
90422	6002	6001	DAT	659	0	393	519	x'42e27a031900000000ffff'
90437	6001	6002	DAT	677	659	519	394	x'1addc9cde0c03072064547575d8faeba1e5d753dbaea7a74d5f5f09b5418ccfdd7d155d7a3abae47278c46575d8faeba1e3e9378a3abae69bbea1a04106347d75e6b3a83c68e267481767483ba60b65ce0b123be15b578c68e18412d57d06001a8358b3476e08ec265f482aaf2401506357701000000ffff'
90468	6002	6001	ACK	660	677	394	520	x''
90547	6001	6002	DAT	678	0	520	394	x'02097b228401000000ffff'
90562	6002	6001	ACK	661	678	394	521	x''
90640	6001	6002	DAT	679	0	521	394	x'0271bd105c00000000ffff'
90672	6002	6001	DAT	662	679	394	522	x'0219e106a561aef28018e90131d20d4281242de12bbd61b67b42947a42d4a059e70355e40551e4055184e6085f2003000000ffff'
90687	6001	6002	ACK	680	662	522	395	x''
90750	6001	6002	DAT	681	0	522	395	x'02a9f281a86204358a4dd8c1b2c6ec600b81943b84f280509e100a669d37c22000000000ffff'
90765	6002	6001	DAT	663	681	395	523	x'0229f28628f24695f583e8018902000000ffff'
90797	6001	6002	DAT	682	663	523	396	x'0219e00731c01ba2084401000000ffff'
90828	6002	6001	ACK	664	682	396	524	x''
90843	6001	6002	DAT	683	0	524	396	x'0229f2412802000000ffff'
90875	6002	6001	DAT	665	683	396	525	x'0229f28128f28188faa0aaf5073200000000ffff'
90890	6001	6002	DAT	684	665	525	397	x'0229f28728f28128025100000000ffff'
90922	6002	6001	ACK	666	684	397	526	x''
90953	6001	6002	DAT	685	0	526	397	x'0229f2452802000000ffff'
90984	6002	6001	DAT	667	685	397	527	x'0229f28528f245950d80e8018902000000ffff'
91000	6001	6002	ACK	686	667	527	398	x''
91062	6001	6002	DAT	687	0	527	398	x'02290a8028f28528f2852af2432802000000ffff'
91078	6002	6001	DAT	668	687	398	528	x'0229f28328f24355140851041205000000ffff'
91109	6001	6002	ACK	688	668	528	399	x''
91156	6001	6002	DAT	689	0	528	399	x'02290a8428f28328f2832af2472802000000ffff'
91187	6002	6001	ACK	669	689	399	529	x''
91265	6001	6002	DAT	690	0	529	399	x'027103105c00000000ffff'
91281	6002	6001	ACK	670	690	399	530	x''
91359	6001	6002	DAT	691	0	530	399	x'027103115c00000000ffff'
91390	6002	6001	DAT	671	691	399	531	x'0229f28728f2475514045104b32e00a2086a7e00aada60a8a24088a24054d910881e9028000000ffff'
91422	6001	6002	ACK	692	671	531	400	x''
91468	6001	6002	DAT	693	0	531	400	x'02191104f57a30940e8118190831d21f420540a840a80541082300000000ffff'
91484	6002	6001	DAT	672	693	400	532	x'02290a82280a4255140a51041205000000ffff'
91515	6001	6002	ACK	694	672	532	401	x''
91578	6001	6002	DAT	695	0	532	401	x'0269098568098228821a08ee48401501000000ffff'
91593	6002	6001	DAT	673	695	401	533	x'42120d83ea0986e8098628025100000000ffff'
91625	6001	6002	DAT	696	673	533	402	x'02290a83280a8628025100000000ffff'
91640	6002	6001	ACK	674	696	402	534	x''
91672	6001	6002	DAT	697	0	534	402	x'02290a412802000000ffff'
91703	6002	6001	DAT	675	697	402	535	x'0289864044a1e687a06a0d073200000000ffff'
91718	6001	6002	DAT	698	675	535	403	x'02290a87280a8128025100000000ffff'
91750	6002	6001	ACK	676	698	403	536	x''
91781	6001	6002	DAT	699	0	536	403	x'02290a452802000000ffff'
91797	6002	6001	DAT	677	699	403	537	x'02290a85280a45958d80e8018902000000ffff'
91828	6001	6002	DAT	700	677	537	404	x'02298a80280a8528025100000000ffff'
91859	6002	6001	ACK	678	700	404	538	x''
91875	6001	6002	DAT	701	0	538	404	x'02290a432802000000ffff'
91906	6002	6001	DAT	679	701	404	539	x'02290a83280a4355140951041205000000ffff'
91937	6001	6002	DAT	702	679	539	405	x'02298a84280a8328025100000000ffff'
91953	6002	6001	ACK	680	702	405	540	x''
91984	6001	6002	DAT	703	0	540	405	x'02290a472802000000ffff'
92000	6002	6001	DAT	681	703	405	541	x'02290a87280a4755140551041205000000ffff'
92031	6001	6002	DAT	704	681	541	406	x'02298a82280a8728025100000000ffff'
92062	6002	6001	ACK	682	704	406	542	x''
92078	6001	6002	DAT	705	0	542	406	x'02298a402802000000ffff'
92109	6002	6001	ACK	683	705	406	543	x''
92187	6001	6002	DAT	706	0	543	406	x'027123115c00000000ffff'
92218	6002	6001	ACK	684	706	406	544	x''
92281	6001	6002	DAT	707	0	544	406	x'dcdab10983501446e157a4cc28a9ad9d23ad0358a614b2903ba4c812922276d9221c1f072f0f934210c4d25ebcdff991c7ebfc78fe9c283b971997185e6e1697a5ffda5d575c5558545853e28ad2a4edd6139606d604d78347ca8b0165ff4edb157cacf7b2d82df47f456e8d51625417c565691da9942824ea87d2899a46d1ea39ca592d2365848c8aa388d5f091248c8211b0f27d06a12a53358480908fe241325127ca646f2a511f6be4516a834fd57c85ebbe99aef0d08ef90a57affb74852fddedd715fe020000ffff'
92312	6002	6001	DAT	685	707	406	545	x'02298a8028829a1f81aa361a951b03d51309d103b52e122a1a0511859a1f85aa3516c800000000ffff'
92328	6001	6002	DAT	708	685	545	407	x'029595d1d0fa21064ac742cace2848d91901a12221144810000000ffff'
92359	6002	6001	ACK	686	708	407	546	x''
92375	6001	6002	DAT	709	0	546	407	x'029595d188b212000000ffff'
92406	6002	6001	ACK	687	709	407	547	x''
92484	6001	6002	DAT	710	0	547	407	x'027163105c00000000ffff'
92515	6002	6001	DAT	688	710	407	548	x'02298a86288a862842333f0e951b0fd51303d11303d103a200000000ffff'
92531	6001	6002	DAT	711	688	548	408	x'0299100735291e62520c446f348402f100000000ffff'
92562	6002	6001	ACK	689	711	408	549	x''
92593	6001	6002	DAT	712	0	549	408	x'02e98945e801000000ffff'
92609	6002	6001	DAT	690	712	408	550	x'4252940055140b51140b5104a200000000ffff'
92640	6001	6002	DAT	713	690	550	409	x'02a94d80a88d8528025100000000ffff'
92656	6002	6001	ACK	691	713	409	551	x''
92687	6001	6002	DAT	714	0	551	409	x'02298a432802000000ffff'
92718	6002	6001	DAT	692	714	409	552	x'425294085514075114075104a200000000ffff'
92734	6001	6002	DAT	715	692	552	410	x'02294a84288a8328025100000000ffff'
92750	6002	6001	DAT	693	715	410	553	x'02d696276e2c15a9b9b0ecfcb2f879dc9513a2cd40c200000000ffff'
92765	6001	6002	DAT	716	693	553	411	x'621667387163a948cd8565e797c5cfe3ae9c106d061206000000ffff'
92797	6002	6001	DAT	694	716	411	554	x'42d29b046400000000ffff'
92797	6001	6002	ACK	717	694	554	412	x''
92890	6001	6002	DAT	718	0	554	412	x'02e98d47d59b04154e400803000000ffff'
92922	6002	6001	DAT	695	718	412	555	x'42e226438d82392e01626402c4c8780805e201000000ffff'
92937	6001	6002	ACK	719	695	555	413	x''
93000	6001	6002	DAT	720	0	555	413	x'020927438c4c8018190fa112a06a13116a01000000ffff'
93015	6002	6001	DAT	696	720	413	556	x'42d29302559b08519b085104a200000000ffff'
93047	6001	6002	DAT	721	696	556	414	x'02a94d81a84d8428025100000000ffff'
93062	6002	6001	ACK	697	721	414	557	x''
93109	6001	6002	DAT	722	0	557	414	x'02294a422802000000ffff'
93125	6002	6001	DAT	698	722	414	558	x'4252940a5594045194045104a200000000ffff'
93140	6001	6002	DAT	723	698	558	415	x'02294a85284a8228025100000000ffff'
93172	6002	6001	ACK	699	723	415	559	x''
93218	6001	6002	DAT	724	0	559	415	x'02294a462802000000ffff'
93218	6002	6001	DAT	700	724	415	560	x'4252940655940c51940c5104a200000000ffff'
93250	6001	6002	ACK	725	700	560	416	x''
93312	6001	6002	DAT	726	0	560	416	x'02294a83284a862802513c77f996328f4e7638320c8dc98ed1098bd1098bd1098be13d61813c5931d4272a409311a00988e1d4a42634f1303ae9303ae9303ae93038271d40130eb02edde804036d2718f04d2e206f57064d28c0b62b0fb64904e46e3a7a179dd8ee39ac3b0eea8a639b18409e1420a64b4ecce03f68e01f36e03f5407fb41d90531cc702e41d9e941fe4447bfaba0417f20b0ba2a0a1e56c89ae4bf1f2c807da128a82506ed0103000000ffff'
93328	6002	6001	DAT	701	726	416	561	x'4252940e5594025194025104a200000000ffff'
93343	6001	6002	DAT	727	701	561	417	x'02f580418d31600f18246a0ca100000000ffff'
93375	6002	6001	ACK	702	727	417	562	x''
93422	6002	6001	DAT	703	0	417	562	x'425294016400000000ffff'
93422	6001	6002	DAT	728	703	562	418	x'02294a4555046aad01000000ffff'
93453	6002	6001	ACK	704	728	418	563	x''
93531	6002	6001	DAT	705	0	418	563	x'02294a85284a85284a455594096400000000ffff'
93531	6001	6002	DAT	729	705	563	419	x'0209a7a10a6742f4a642f4822800000000ffff'
93562	6002	6001	DAT	706	729	419	564	x'02294a83284a8328025100000000ffff'
93578	6001	6002	DAT	730	706	564	420	x'02f2d2203c1005000000ffff'
93609	6002	6001	ACK	707	730	420	565	x''
93640	6001	6002	DAT	731	0	565	420	x'026949476801000000ffff'
93656	6002	6001	DAT	708	731	420	566	x'4252940555940e51940e5104a200000000ffff'
93687	6001	6002	DAT	732	708	566	421	x'0269c982284a8728025100000000ffff'
93703	6002	6001	DAT	709	732	421	567	x'4252940d6400000000ffff'
93734	6001	6002	ACK	733	709	567	422	x''
93828	6002	6001	DAT	710	0	422	567	x'42e2e6001900000000ffff'
93843	6001	6002	ACK	734	710	567	423	x''
93937	6002	6001	DAT	711	0	423	567	x'42e2e6021900000000ffff'
93937	6001	6002	ACK	735	711	567	424	x''
94031	6002	6001	DAT	712	0	424	567	x'42e2e6011900000000ffff'
94047	6001	6002	DAT	736	712	567	425	x'028966431567a02806371091f4e6405565a10ae74285b35185412d4900000000ffff'
94062	6002	6001	DAT	713	736	425	568	x'0299087323cc19309bb2213665436cca805099102a0b4281e400000000ffff'
94093	6001	6002	DAT	737	713	568	426	x'02da940db12903426542a82c08059203000000ffff'
94109	6002	6001	ACK	714	737	426	569	x''
94140	6001	6002	DAT	738	0	569	426	x'02e9cc41e804000000ffff'
94172	6002	6001	ACK	715	738	426	570	x''
94250	6001	6002	DAT	739	0	570	426	x'027173115c00000000ffff'
94265	6002	6001	DAT	716	739	426	571	x'0229cd8128cd8188e640457321a2b9105134dbf3810c00000000ffff'
94297	6001	6002	DAT	740	716	571	427	x'0219940f312817a2270742817800000000ffff'
94328	6002	6001	ACK	717	740	427	572	x''
94359	6001	6002	DAT	741	0	572	427	x'02a9cd43a805000000ffff'
94375	6002	6001	DAT	718	741	427	573	x'42e21640f5e441f4e441f4802800000000ffff'
94406	6001	6002	DAT	742	718	573	428	x'02a92d80a8cd8328025100000000ffff'
94422	6002	6001	ACK	719	742	428	574	x''
94453	6001	6002	DAT	743	0	574	428	x'0229ca472802000000ffff'
94468	6002	6001	DAT	720	743	428	575	x'4252540855940f51940f5104a200000000ffff'
94500	6001	6002	DAT	744	720	575	429	x'02292a8428ca8728025100000000ffff'
94531	6002	6001	ACK	721	744	429	576	x''
94562	6001	6002	DAT	745	0	576	429	x'ecdb5d0a40401486e123b753f6c4866cc94e2cc552f43573724c392807f373a3946bcdf3fae0a1717bc84d0eefa870142ab641f474fcb393d61eee7607d91cd01972e90a714f403f909f26667aa711c47d6021ef7f697f78bfbabe2cd7e73844c4081103448c0f2daccf6eb7367b1d0ba6eff6d4cc0e77c7e6fea39ba59931ceab6edebb99cd6c3dc8d3cccc7e3db3e6155f3e3d30d3ac09677e69cc96bc313b5c9a816f291cbd822357000000ffff'
94578	6002	6001	ACK	722	745	429	577	x''
94672	6001	6002	DAT	746	0	577	429	x'02f55740b538b4bf02000000ffff'
94672	6002	6001	ACK	723	746	429	578	x''
94765	6001	6002	DAT	747	0	578	429	x'02718b105c00000000ffff'
94781	6002	6001	ACK	724	747	429	579	x''
94875	6001	6002	DAT	748	0	579	429	x'02718b115c00000000ffff'
94890	6002	6001	ACK	725	748	429	580	x''
94968	6001	6002	DAT	749	0	580	429	x'02714b105c00000000ffff'
95000	6002	6001	DAT	726	749	429	581	x'54cc510a00200c02d02b6b5b9d7f8106f927faf043cb08421042a232a2108598a88dde63e5bc5d77d6e786010000ffff'
95015	6001	6002	DAT	750	726	581	430	x'02f580408a417431942e81d2a5501ad41a00f69040c2c01e5201842a845020bd00000000ffff'
95047	6002	6001	DAT	727	750	430	582	x'021a590231b208421543289020000000ffff'
95047	6001	6002	DAT	751	727	582	431	x'0252c5100aaa13dc86805a00000000ffff'
